State Agency or Indian Tribal Organization,2014-10-01 00:00:00,2014-11-01 00:00:00,2014-12-01 00:00:00,2015-01-01 00:00:00,2015-02-01 00:00:00,2015-03-01 00:00:00,2015-04-01 00:00:00,2015-05-01 00:00:00,2015-06-01 00:00:00,2015-07-01 00:00:00,2015-08-01 00:00:00,2015-09-01 00:00:00,Average Participation
Illinois,29495.0,27595.0,26815.0,26372.0,24919.0,25688.0,25879.0,25647.0,25679.0,25615.0,24819.0,24138.0,26055.083333333332
Indiana,15796.0,14857.0,14270.0,14386.0,13838.0,14080.0,14140.0,13887.0,14022.0,14269.0,13995.0,13511.0,14254.25
Michigan,27198.0,26073.0,25406.0,25764.0,25135.0,26062.0,25479.0,25837.0,25722.0,25792.0,25459.0,25052.0,25748.25
Minnesota,10821.0,10470.0,10513.0,10547.0,10251.0,10507.0,10555.0,10491.0,10423.0,10448.0,10391.0,10202.0,10468.25
Ohio,25825.0,24604.0,23825.0,23530.0,23011.0,23657.0,24226.0,24106.0,24349.0,24753.0,24431.0,24409.0,24227.166666666668
Wisconsin,9648.0,9197.0,9074.0,9155.0,9048.0,9205.0,9191.0,9117.0,9302.0,9158.0,9003.0,8720.0,9151.5
Arkansas,9242.0,9386.0,9451.0,9822.0,9574.0,9754.0,10156.0,10214.0,10533.0,10648.0,10419.0,10039.0,9936.5
Louisiana,15802.0,14919.0,14278.0,13843.0,13432.0,13859.0,14224.0,14332.0,14895.0,15187.0,15423.0,15419.0,14634.416666666666
New Mexico,5229.0,4917.0,4851.0,4874.0,4810.0,4627.0,4794.0,4793.0,4967.0,4963.0,4890.0,4797.0,4876
Oklahoma,11000.0,10315.0,10100.0,10883.0,9787.0,9829.0,10060.0,10143.0,10541.0,10534.0,10441.0,10161.0,10316.166666666666
Texas,,,,,,,,,,,,, 
Texas,92326.0,86341.0,82444.0,82217.0,79761.0,81168.0,82875.0,84051.0,86804.0,88395.0,88600.0,86763.0,85145.41666666667
"Acoma, Canoncito & Laguna, NM",29.0,32.0,34.0,31.0,32.0,42.0,34.0,41.0,33.0,40.0,33.0,28.0,34.083333333333336
"Eight Northern Pueblos, NM",20.0,18.0,23.0,18.0,17.0,17.0,20.0,20.0,19.0,21.0,22.0,23.0,19.833333333333332
"Five Sandoval Pueblos, NM",24.0,25.0,21.0,14.0,16.0,20.0,20.0,20.0,22.0,20.0,24.0,25.0,20.916666666666668
"Isleta Pueblo, NM",73.0,71.0,62.0,62.0,70.0,68.0,71.0,76.0,84.0,83.0,73.0,74.0,72.25
"San Felipe Pueblo, NM",17.0,18.0,21.0,21.0,17.0,19.0,13.0,17.0,17.0,17.0,21.0,29.0,18.916666666666668
"Santo Domingo Tribe, NM",15.0,15.0,15.0,13.0,14.0,12.0,14.0,12.0,16.0,16.0,14.0,20.0,14.666666666666666
"Zuni Pueblo, NM",57.0,44.0,45.0,42.0,46.0,41.0,39.0,43.0,49.0,48.0,46.0,41.0,45.083333333333336
"Cherokee Nation, OK",841.0,778.0,775.0,782.0,760.0,717.0,760.0,785.0,789.0,793.0,809.0,811.0,783.3333333333334
"Chickasaw Nation, OK",326.0,287.0,282.0,292.0,307.0,327.0,337.0,361.0,378.0,395.0,399.0,375.0,338.8333333333333
"Choctaw Nation, OK",354.0,339.0,314.0,309.0,269.0,284.0,310.0,323.0,336.0,349.0,362.0,364.0,326.0833333333333
"Citizen Potawatomi Nation, OK",121.0,111.0,102.0,115.0,121.0,123.0,126.0,126.0,122.0,137.0,136.0,131.0,122.58333333333333
"Inter-Tribal Council, OK",72.0,54.0,55.0,60.0,69.0,72.0,70.0,66.0,67.0,75.0,79.0,72.0,67.58333333333333
"Muscogee Creek Nation, OK",258.0,250.0,229.0,243.0,238.0,248.0,247.0,249.0,246.0,251.0,245.0,245.0,245.75
"Osage Tribal Council, OK",163.0,166.0,144.0,151.0,145.0,147.0,163.0,167.0,175.0,186.0,185.0,187.0,164.91666666666666
"Otoe-Missouria Tribe, OK",42.0,39.0,33.0,37.0,42.0,47.0,46.0,37.0,35.0,34.0,40.0,42.0,39.5
"Wichita, Caddo & Delaware (WCD), OK",339.0,303.0,312.0,328.0,303.0,304.0,334.0,329.0,331.0,367.0,335.0,360.0,328.75
Colorado,8621.0,8527.0,8075.0,8088.0,8328.0,8463.0,8573.0,8436.0,8339.0,8380.0,8353.0,8261.0,8370.333333333334
Iowa,5896.0,5648.0,5498.0,5505.0,5401.0,5539.0,5615.0,5576.0,5716.0,5742.0,5671.0,5476.0,5606.916666666667
Kansas,6810.0,6315.0,6253.0,6405.0,6220.0,6403.0,6414.0,6298.0,6435.0,6498.0,6465.0,6240.0,6396.333333333333
Missouri,15855.0,15194.0,14731.0,14920.0,14432.0,14219.0,14434.0,14227.0,14401.0,14665.0,14564.0,14287.0,14660.75
Montana,1857.0,1807.0,1797.0,1803.0,1823.0,1893.0,1919.0,1883.0,1906.0,1919.0,1911.0,1842.0,1863.3333333333333
Nebraska,3536.0,3262.0,3132.0,3225.0,3011.0,3088.0,3211.0,3028.0,3152.0,3180.0,3176.0,3092.0,3174.4166666666665
North Dakota,980.0,881.0,916.0,968.0,920.0,957.0,1003.0,961.0,960.0,1037.0,1010.0,941.0,961.1666666666666
South Dakota,1382.0,1312.0,1305.0,1337.0,1371.0,1477.0,1521.0,1522.0,1529.0,1475.0,1426.0,1424.0,1423.4166666666667
Utah,5559.0,5395.0,5223.0,5357.0,5420.0,5515.0,5423.0,5347.0,5192.0,5081.0,5020.0,5003.0,5294.583333333333
Wyoming,993.0,978.0,966.0,991.0,1018.0,1010.0,994.0,997.0,991.0,955.0,962.0,996.0,987.5833333333334
"Ute Mountain Ute Tribe, CO",23.0,28.0,29.0,31.0,32.0,32.0,29.0,25.0,21.0,24.0,19.0,24.0,26.416666666666668
"Omaha Sioux, NE",24.0,23.0,25.0,26.0,23.0,24.0,27.0,24.0,27.0,20.0,18.0,23.0,23.666666666666668
"Santee Sioux, NE",10.0,11.0,12.0,13.0,11.0,13.0,13.0,11.0,13.0,19.0,20.0,16.0,13.5
"Winnebago Tribe, NE",16.0,14.0,17.0,23.0,24.0,26.0,31.0,35.0,39.0,36.0,37.0,37.0,27.916666666666668
"Standing Rock Sioux Tribe, ND",88.0,89.0,88.0,83.0,72.0,64.0,62.0,54.0,51.0,49.0,52.0,53.0,67.08333333333333
"Three Affiliated Tribes, ND",23.0,25.0,24.0,23.0,19.0,27.0,21.0,28.0,26.0,30.0,28.0,33.0,25.583333333333332
"Cheyenne River Sioux, SD",88.0,81.0,79.0,90.0,86.0,91.0,87.0,83.0,82.0,85.0,89.0,74.0,84.58333333333333
"Rosebud Sioux, SD",96.0,92.0,93.0,97.0,102.0,101.0,105.0,97.0,90.0,86.0,85.0,79.0,93.58333333333333
"Northern Arapahoe, WY",30.0,24.0,22.0,22.0,29.0,33.0,41.0,42.0,42.0,44.0,40.0,34.0,33.583333333333336
"Shoshone Tribe, WY",15.0,16.0,14.0,12.0,14.0,17.0,21.0,22.0,22.0,18.0,12.0,15.0,16.5
Mountain Plains,51902.0,49722.0,48299.0,49019.0,48356.0,48992.0,49544.0,48696.0,49034.0,49343.0,48958.0,47950.0,49151.25
Alaska,1944.0,1836.0,1823.0,1930.0,1972.0,2055.0,2134.0,2058.0,2080.0,2041.0,2067.0,1956.0,1991.3333333333333
American Samoa,393.0,388.0,392.0,420.0,454.0,452.0,401.0,405.0,378.0,379.0,364.0,376.0,400.1666666666667
Arizona,13625.0,12559.0,11794.0,11938.0,11723.0,11906.0,12403.0,12740.0,13422.0,13843.0,13702.0,13071.0,12727.166666666666
California,118584.0,109325.0,108088.0,111817.0,107300.0,111099.0,112933.0,110514.0,113311.0,115468.0,112759.0,109498.0,111724.66666666667
Guam,556.0,521.0,532.0,515.0,495.0,538.0,556.0,508.0,534.0,574.0,578.0,553.0,538.3333333333334
Hawaii,3053.0,2875.0,2777.0,2828.0,2698.0,2744.0,2750.0,2784.0,2837.0,2935.0,2944.0,2921.0,2845.5
Idaho,4072.0,3976.0,3904.0,3942.0,3997.0,3945.0,3938.0,3883.0,3828.0,3777.0,3632.0,3618.0,3876
Nevada,6570.0,6203.0,5953.0,5940.0,5880.0,6058.0,6031.0,6039.0,6169.0,6376.0,6334.0,6068.0,6135.083333333333
Oregon,9948.0,9564.0,9508.0,9697.0,9862.0,9973.0,9919.0,9797.0,9825.0,9687.0,9579.0,9445.0,9733.666666666666
Washington,16523.0,16118.0,16476.0,16898.0,16272.0,16648.0,16829.0,16415.0,16424.0,16659.0,16243.0,16058.0,16463.583333333332
Northern Marianas,267.0,241.0,248.0,237.0,256.0,268.0,288.0,291.0,289.0,293.0,268.0,291.0,269.75
"Inter-Tribal Council, AZ",816.0,743.0,737.0,839.0,773.0,788.0,816.0,806.0,873.0,883.0,876.0,846.0,816.3333333333334
"Navajo Nation, AZ",1007.0,885.0,851.0,886.0,831.0,842.0,844.0,821.0,910.0,954.0,917.0,857.0,883.75
"Inter-Tribal Council, NV",113.0,108.0,110.0,119.0,125.0,127.0,122.0,112.0,101.0,118.0,121.0,121.0,116.41666666666667
