State Agency or Indian Tribal Organization,2014-10-01 00:00:00,2014-11-01 00:00:00,2014-12-01 00:00:00,2015-01-01 00:00:00,2015-02-01 00:00:00,2015-03-01 00:00:00,2015-04-01 00:00:00,2015-05-01 00:00:00,2015-06-01 00:00:00,2015-07-01 00:00:00,2015-08-01 00:00:00,2015-09-01 00:00:00,Average Participation
Wyoming,10864.0,10660.0,10546.0,10549.0,10431.0,10387.0,10241.0,10115.0,10290.0,10253.0,10281.0,10350.0,10413.916666666666
"Ute Mountain Ute Tribe, CO",191.0,213.0,212.0,223.0,208.0,226.0,235.0,217.0,235.0,225.0,237.0,220.0,220.16666666666666
"Omaha Sioux, NE",297.0,264.0,260.0,265.0,231.0,232.0,263.0,271.0,294.0,272.0,257.0,273.0,264.9166666666667
"Santee Sioux, NE",111.0,118.0,115.0,116.0,119.0,136.0,128.0,115.0,114.0,114.0,119.0,107.0,117.66666666666667
"Winnebago Tribe, NE",247.0,236.0,250.0,261.0,227.0,256.0,264.0,269.0,273.0,257.0,276.0,285.0,258.4166666666667
"Standing Rock Sioux Tribe, ND",769.0,760.0,753.0,744.0,725.0,734.0,727.0,702.0,696.0,686.0,704.0,673.0,722.75
"Three Affiliated Tribes, ND",223.0,206.0,185.0,199.0,186.0,214.0,201.0,219.0,222.0,227.0,226.0,230.0,211.5
"Cheyenne River Sioux, SD",801.0,776.0,771.0,766.0,726.0,742.0,734.0,724.0,724.0,724.0,753.0,740.0,748.4166666666666
"Rosebud Sioux, SD",1269.0,1251.0,1235.0,1212.0,1178.0,1175.0,1182.0,1180.0,1172.0,1216.0,1223.0,1238.0,1210.9166666666667
"Northern Arapahoe, WY",435.0,426.0,411.0,414.0,407.0,404.0,414.0,412.0,416.0,415.0,424.0,428.0,417.1666666666667
"Shoshone Tribe, WY",157.0,156.0,149.0,142.0,152.0,172.0,202.0,198.0,169.0,169.0,139.0,167.0,164.33333333333334
Mountain Plains,530995.0,518043.0,514275.0,515816.0,506669.0,506807.0,507115.0,501476.0,503496.0,504064.0,505993.0,505495.0,510020.3333333333
Alaska,19840.0,19305.0,19422.0,19863.0,19769.0,19874.0,19855.0,19570.0,19537.0,19713.0,19824.0,19612.0,19682
American Samoa,6342.0,6283.0,6294.0,6242.0,6204.0,6218.0,6148.0,6118.0,6082.0,6089.0,6121.0,6129.0,6189.166666666667
Arizona,155183.0,148906.0,145899.0,144896.0,141714.0,142728.0,143639.0,145290.0,149035.0,152025.0,154344.0,154834.0,148207.75
California,1324000.0,1276381.0,1270429.0,1290203.0,1251179.0,1263186.0,1261863.0,1239090.0,1248342.0,1259787.0,1254425.0,1241178.0,1265005.25
Guam,7507.0,7136.0,6992.0,7089.0,7117.0,7256.0,7436.0,7249.0,7338.0,7492.0,7477.0,7490.0,7298.25
Hawaii,33967.0,32534.0,31973.0,32049.0,31337.0,31148.0,31146.0,30873.0,31019.0,31278.0,31127.0,30941.0,31616
Idaho,41953.0,41299.0,41084.0,41060.0,40556.0,40391.0,40426.0,39883.0,39782.0,39814.0,39762.0,40067.0,40506.416666666664
Nevada,74942.0,73458.0,72337.0,72169.0,70689.0,70748.0,70104.0,70334.0,70662.0,71529.0,71888.0,71608.0,71705.66666666667
Oregon,102306.0,99312.0,98823.0,98671.0,97860.0,98151.0,98266.0,97241.0,97917.0,97566.0,97075.0,96456.0,98303.66666666667
Washington,178625.0,177624.0,178319.0,179304.0,175308.0,176325.0,176316.0,173735.0,173963.0,175227.0,174177.0,174674.0,176133.08333333334
Northern Marianas,3681.0,3463.0,3512.0,3452.0,3410.0,3575.0,3594.0,3589.0,3611.0,3566.0,3404.0,3463.0,3526.6666666666665
"Inter-Tribal Council, AZ",9349.0,8786.0,8901.0,9571.0,9357.0,9388.0,9450.0,9375.0,9526.0,9603.0,9520.0,9429.0,9354.583333333334
"Navajo Nation, AZ",10383.0,9715.0,9302.0,9553.0,9128.0,9366.0,9020.0,8988.0,9476.0,9756.0,9759.0,9673.0,9509.916666666666
"Inter-Tribal Council, NV",1455.0,1443.0,1447.0,1468.0,1416.0,1443.0,1423.0,1415.0,1432.0,1445.0,1444.0,1424.0,1437.9166666666667
