State Agency or Indian Tribal Organization,2014-10-01 00:00:00,2014-11-01 00:00:00,2014-12-01 00:00:00,2015-01-01 00:00:00,2015-02-01 00:00:00,2015-03-01 00:00:00,2015-04-01 00:00:00,2015-05-01 00:00:00,2015-06-01 00:00:00,2015-07-01 00:00:00,2015-08-01 00:00:00,2015-09-01 00:00:00,Average Participation
Virgin Islands,556.0,542.0,542.0,557.0,575.0,568.0,567.0,551.0,560.0,548.0,545.0,549.0,555
West Virginia,1501.0,1513.0,1519.0,1518.0,1484.0,1487.0,1460.0,1480.0,1496.0,1492.0,1664.0,1703.0,1526.4166666666667
Alabama,3930.0,3765.0,3682.0,3651.0,3495.0,3508.0,3450.0,3478.0,3438.0,3498.0,3493.0,3571.0,3579.9166666666665
Florida,35531.0,35366.0,35373.0,35880.0,35968.0,36335.0,36246.0,36381.0,36298.0,36726.0,37338.0,38279.0,36310.083333333336
Georgia,21297.0,20803.0,20340.0,20072.0,19580.0,19541.0,19358.0,19348.0,19531.0,19477.0,19368.0,19586.0,19858.416666666668
Kentucky,4633.0,4506.0,4456.0,4542.0,4495.0,4522.0,4539.0,4587.0,4532.0,4524.0,4665.0,4671.0,4556
Mississippi,2443.0,2447.0,2413.0,2444.0,2419.0,2464.0,2486.0,2505.0,2498.0,2545.0,2664.0,2732.0,2505
North Carolina,17497.0,16911.0,16425.0,16274.0,16175.0,15936.0,15806.0,15864.0,15871.0,20101.0,18342.0,18740.0,16995.166666666668
South Carolina,6857.0,6877.0,6891.0,6892.0,6859.0,6879.0,6787.0,6781.0,6741.0,6705.0,6731.0,6628.0,6802.333333333333
Tennessee,9132.0,8994.0,8958.0,8824.0,8594.0,8657.0,8569.0,8534.0,8680.0,8571.0,8788.0,8901.0,8766.833333333334
"Choctaw Indians, MS",10.0,9.0,8.0,8.0,4.0,2.0,3.0,3.0,4.0,10.0,7.0,9.0,6.416666666666667
"Eastern Cherokee, NC",40.0,41.0,38.0,35.0,32.0,38.0,39.0,33.0,37.0,46.0,39.0,43.0,38.416666666666664
Illinois,17416.0,17170.0,17015.0,16746.0,16251.0,16394.0,16354.0,16350.0,16194.0,16155.0,15990.0,16040.0,16506.25
Indiana,7474.0,7282.0,7292.0,7325.0,7184.0,7246.0,7190.0,7103.0,7065.0,7143.0,7269.0,7328.0,7241.75
Michigan,10939.0,10778.0,10473.0,10354.0,10251.0,10307.0,10385.0,10288.0,10473.0,10482.0,10500.0,10631.0,10488.416666666666
Minnesota,9887.0,9730.0,9574.0,9712.0,9562.0,9710.0,9545.0,9468.0,9547.0,9614.0,9567.0,9685.0,9633.416666666666
Ohio,12990.0,13030.0,13023.0,12986.0,12821.0,12809.0,12834.0,12875.0,13131.0,13326.0,13653.0,14058.0,13128
Wisconsin,5838.0,5590.0,5563.0,5665.0,5632.0,5698.0,5685.0,5575.0,5576.0,5685.0,5697.0,5734.0,5661.5
Arkansas,2806.0,2809.0,2889.0,3030.0,3050.0,3069.0,3176.0,3137.0,3151.0,3137.0,3037.0,3081.0,3031
Louisiana,3715.0,3657.0,3642.0,3569.0,3588.0,3564.0,3519.0,3415.0,3457.0,3502.0,3649.0,3749.0,3585.5
New Mexico,4923.0,4745.0,4772.0,4811.0,4663.0,4695.0,4650.0,4619.0,4686.0,4667.0,4691.0,4728.0,4720.833333333333
Oklahoma,4993.0,4943.0,4859.0,4391.0,4779.0,4708.0,4746.0,4716.0,4681.0,4686.0,4758.0,4826.0,4757.166666666667
Texas,,,,,,,,,,,,, 
Texas,107441.0,107235.0,107273.0,107333.0,106967.0,107125.0,107484.0,107243.0,107398.0,107147.0,107005.0,107960.0,107300.91666666667
"Acoma, Canoncito & Laguna, NM",50.0,51.0,51.0,45.0,42.0,39.0,40.0,46.0,36.0,46.0,38.0,44.0,44
"Eight Northern Pueblos, NM",11.0,14.0,13.0,10.0,12.0,15.0,14.0,15.0,15.0,13.0,12.0,14.0,13.166666666666666
"Five Sandoval Pueblos, NM",14.0,15.0,17.0,15.0,12.0,17.0,16.0,16.0,14.0,12.0,10.0,12.0,14.166666666666666
"Isleta Pueblo, NM",79.0,70.0,74.0,92.0,86.0,91.0,89.0,99.0,108.0,105.0,100.0,110.0,91.91666666666667
"San Felipe Pueblo, NM",25.0,23.0,22.0,21.0,24.0,27.0,23.0,29.0,23.0,25.0,19.0,26.0,23.916666666666668
"Santo Domingo Tribe, NM",16.0,14.0,14.0,12.0,13.0,13.0,10.0,10.0,12.0,15.0,13.0,13.0,12.916666666666666
"Zuni Pueblo, NM",98.0,86.0,94.0,86.0,89.0,84.0,86.0,85.0,78.0,72.0,75.0,66.0,83.25
"Cherokee Nation, OK",244.0,235.0,231.0,224.0,205.0,233.0,231.0,227.0,228.0,234.0,252.0,242.0,232.16666666666666
"Chickasaw Nation, OK",174.0,153.0,166.0,164.0,184.0,202.0,214.0,202.0,200.0,194.0,198.0,200.0,187.58333333333334
"Choctaw Nation, OK",156.0,137.0,132.0,157.0,161.0,144.0,134.0,131.0,133.0,133.0,126.0,142.0,140.5
"Citizen Potawatomi Nation, OK",55.0,60.0,57.0,60.0,55.0,55.0,53.0,50.0,55.0,56.0,65.0,68.0,57.416666666666664
"Inter-Tribal Council, OK",41.0,43.0,35.0,35.0,32.0,32.0,41.0,38.0,35.0,30.0,35.0,32.0,35.75
"Muscogee Creek Nation, OK",100.0,103.0,103.0,101.0,97.0,98.0,87.0,99.0,101.0,113.0,116.0,116.0,102.83333333333333
"Osage Tribal Council, OK",116.0,118.0,117.0,126.0,115.0,124.0,129.0,133.0,146.0,158.0,167.0,161.0,134.16666666666666
"Otoe-Missouria Tribe, OK",26.0,22.0,25.0,23.0,22.0,25.0,32.0,34.0,32.0,40.0,34.0,36.0,29.25
"Wichita, Caddo & Delaware (WCD), OK",190.0,169.0,157.0,169.0,164.0,147.0,152.0,155.0,164.0,163.0,168.0,155.0,162.75
Colorado,6992.0,6831.0,6878.0,6796.0,6823.0,6965.0,6962.0,6892.0,6961.0,6935.0,7006.0,7026.0,6922.25
Iowa,3775.0,3678.0,3741.0,3732.0,3678.0,3618.0,3583.0,3643.0,3646.0,3689.0,3690.0,3767.0,3686.6666666666665
Kansas,3888.0,3838.0,3824.0,3827.0,3791.0,3738.0,3736.0,3735.0,3683.0,3652.0,3730.0,3850.0,3774.3333333333335
Missouri,7939.0,7948.0,7883.0,7880.0,7698.0,7738.0,7782.0,7590.0,7563.0,7702.0,7845.0,7886.0,7787.833333333333
Montana,1442.0,1424.0,1408.0,1389.0,1404.0,1407.0,1394.0,1389.0,1369.0,1383.0,1413.0,1424.0,1403.8333333333333
Nebraska,2582.0,2483.0,2466.0,2516.0,2411.0,2407.0,2371.0,2330.0,2411.0,2414.0,2436.0,2372.0,2433.25
North Dakota,745.0,713.0,733.0,748.0,722.0,762.0,757.0,747.0,744.0,764.0,781.0,783.0,749.9166666666666
South Dakota,1144.0,1129.0,1114.0,1133.0,1144.0,1179.0,1176.0,1158.0,1128.0,1151.0,1161.0,1164.0,1148.4166666666667
Utah,5794.0,5614.0,5510.0,5497.0,5552.0,5553.0,5565.0,5476.0,5480.0,5459.0,5451.0,5572.0,5543.583333333333
Wyoming,795.0,761.0,752.0,758.0,769.0,794.0,788.0,771.0,798.0,821.0,814.0,806.0,785.5833333333334
"Ute Mountain Ute Tribe, CO",10.0,12.0,11.0,13.0,10.0,12.0,16.0,13.0,16.0,13.0,15.0,15.0,13
"Omaha Sioux, NE",4.0,4.0,4.0,5.0,3.0,4.0,2.0,1.0,3.0,2.0,1.0,2.0,2.9166666666666665
"Santee Sioux, NE",3.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.25
"Winnebago Tribe, NE",17.0,17.0,21.0,24.0,21.0,23.0,25.0,22.0,16.0,17.0,20.0,18.0,20.083333333333332
"Standing Rock Sioux Tribe, ND",14.0,11.0,13.0,12.0,11.0,12.0,13.0,14.0,16.0,15.0,15.0,16.0,13.5
"Three Affiliated Tribes, ND",5.0,7.0,5.0,7.0,7.0,7.0,7.0,8.0,9.0,9.0,8.0,8.0,7.25
"Cheyenne River Sioux, SD",30.0,28.0,22.0,20.0,23.0,24.0,20.0,18.0,22.0,23.0,19.0,25.0,22.833333333333332
"Rosebud Sioux, SD",86.0,82.0,77.0,76.0,68.0,64.0,64.0,67.0,71.0,75.0,74.0,72.0,73
"Northern Arapahoe, WY",25.0,26.0,26.0,24.0,18.0,17.0,17.0,19.0,20.0,22.0,21.0,18.0,21.083333333333332
"Shoshone Tribe, WY",13.0,12.0,6.0,5.0,6.0,8.0,14.0,14.0,12.0,17.0,9.0,10.0,10.5
Mountain Plains,35303.0,34619.0,34495.0,34464.0,34161.0,34333.0,34293.0,33908.0,33968.0,34163.0,34510.0,34836.0,34421.083333333336
Alaska,1863.0,1830.0,1805.0,1846.0,1836.0,1855.0,1863.0,1865.0,1855.0,1908.0,1915.0,1947.0,1865.6666666666667
American Samoa,636.0,623.0,619.0,609.0,577.0,576.0,580.0,574.0,565.0,553.0,573.0,560.0,587.0833333333334
Arizona,12447.0,12041.0,11932.0,11730.0,11540.0,11619.0,11624.0,11585.0,11704.0,11743.0,11891.0,12211.0,11838.916666666666
California,107083.0,103278.0,102578.0,103624.0,100956.0,101855.0,101707.0,99710.0,100091.0,101035.0,100888.0,100200.0,101917.08333333333
Guam,559.0,543.0,512.0,521.0,553.0,574.0,569.0,561.0,558.0,549.0,546.0,564.0,550.75
Hawaii,3374.0,3170.0,3153.0,3151.0,3116.0,3136.0,3140.0,3056.0,3063.0,3109.0,3063.0,3036.0,3130.5833333333335
Idaho,3880.0,3779.0,3795.0,3798.0,3708.0,3749.0,3743.0,3707.0,3664.0,3662.0,3612.0,3659.0,3729.6666666666665
Nevada,5209.0,5003.0,5165.0,5201.0,5252.0,5138.0,5170.0,5147.0,5206.0,5239.0,5224.0,5303.0,5188.083333333333
Oregon,9357.0,9007.0,8996.0,8926.0,8868.0,8967.0,9073.0,8970.0,9007.0,9027.0,8868.0,8768.0,8986.166666666666
Washington,15498.0,15451.0,15470.0,15537.0,15200.0,15468.0,15458.0,15202.0,15375.0,15491.0,15438.0,15572.0,15430
Northern Marianas,251.0,237.0,227.0,232.0,227.0,243.0,238.0,239.0,255.0,250.0,249.0,240.0,240.66666666666666
"Inter-Tribal Council, AZ",464.0,423.0,441.0,453.0,445.0,458.0,470.0,453.0,460.0,463.0,474.0,455.0,454.9166666666667
"Navajo Nation, AZ",859.0,827.0,799.0,805.0,750.0,801.0,785.0,770.0,798.0,768.0,758.0,783.0,791.9166666666666
"Inter-Tribal Council, NV",104.0,102.0,101.0,101.0,101.0,97.0,91.0,89.0,85.0,81.0,84.0,77.0,92.75
