State Agency or Indian Tribal Organization,2014-10-01 00:00:00,2014-11-01 00:00:00,2014-12-01 00:00:00,2015-01-01 00:00:00,2015-02-01 00:00:00,2015-03-01 00:00:00,2015-04-01 00:00:00,2015-05-01 00:00:00,2015-06-01 00:00:00,2015-07-01 00:00:00,2015-08-01 00:00:00,2015-09-01 00:00:00,Average Participation
Georgia,45150.0,44323.0,43830.0,45808.0,46415.0,47213.0,46921.0,47108.0,46599.0,46803.0,46914.0,46501.0,46132.083333333336
Kentucky,25421.0,24842.0,24902.0,24991.0,24511.0,24785.0,24761.0,24830.0,24831.0,24726.0,24627.0,24461.0,24807.333333333332
Mississippi,23872.0,23623.0,23604.0,23601.0,23118.0,23143.0,23191.0,23076.0,23038.0,23163.0,23076.0,23053.0,23296.5
North Carolina,44945.0,45299.0,44769.0,43891.0,42375.0,43485.0,43694.0,43513.0,43538.0,43619.0,43510.0,43126.0,43813.666666666664
South Carolina,25583.0,25080.0,25023.0,24967.0,24740.0,24927.0,25049.0,25050.0,25158.0,24989.0,24793.0,24595.0,24996.166666666668
Tennessee,34516.0,34018.0,33850.0,33895.0,32945.0,33230.0,33635.0,33383.0,33911.0,33985.0,33823.0,33655.0,33737.166666666664
"Choctaw Indians, MS",173.0,168.0,165.0,161.0,159.0,168.0,173.0,178.0,183.0,177.0,180.0,176.0,171.75
"Eastern Cherokee, NC",86.0,89.0,97.0,98.0,100.0,102.0,96.0,106.0,97.0,96.0,107.0,96.0,97.5
Illinois,53423.0,52586.0,52452.0,51971.0,49879.0,50485.0,50504.0,50635.0,50474.0,50420.0,49918.0,49446.0,51016.083333333336
Indiana,32455.0,31621.0,31647.0,31741.0,31131.0,31639.0,31640.0,31660.0,31505.0,31588.0,31512.0,31453.0,31632.666666666668
Michigan,49051.0,48525.0,48071.0,47989.0,47683.0,47925.0,47621.0,47796.0,47520.0,47663.0,47223.0,46945.0,47834.333333333336
Minnesota,17858.0,17614.0,17577.0,17565.0,17096.0,17133.0,17113.0,17024.0,16984.0,17114.0,17089.0,17055.0,17268.5
Ohio,57835.0,56921.0,56575.0,56321.0,55792.0,56283.0,56724.0,56891.0,57315.0,58211.0,59569.0,60686.0,57426.916666666664
Wisconsin,20179.0,19882.0,20019.0,20020.0,19750.0,19860.0,20046.0,19851.0,19746.0,19666.0,19439.0,19258.0,19809.666666666668
Arkansas,19388.0,19601.0,20258.0,20632.0,20350.0,20583.0,20548.0,20730.0,20937.0,20976.0,21017.0,20961.0,20498.416666666668
Louisiana,34228.0,33574.0,33613.0,33467.0,33196.0,33777.0,33560.0,33269.0,33251.0,33455.0,33541.0,33740.0,33555.916666666664
New Mexico,9367.0,9121.0,9218.0,9223.0,9145.0,9120.0,9164.0,9117.0,9157.0,9167.0,9015.0,8524.0,9111.5
Oklahoma,18004.0,17654.0,17578.0,17386.0,17299.0,17548.0,17623.0,17684.0,17771.0,17836.0,17743.0,17698.0,17652.0
Texas,,,,,,,,,,,,,0.0
Texas,120551.0,116718.0,116528.0,116135.0,112485.0,113198.0,113998.0,112802.0,114394.0,115437.0,115606.0,115666.0,115293.16666666667
"Acoma, Canoncito & Laguna, NM",50.0,45.0,42.0,41.0,41.0,48.0,39.0,38.0,40.0,40.0,39.0,42.0,42.083333333333336
"Eight Northern Pueblos, NM",41.0,48.0,50.0,40.0,39.0,42.0,42.0,35.0,38.0,42.0,42.0,40.0,41.583333333333336
"Five Sandoval Pueblos, NM",52.0,57.0,57.0,54.0,54.0,53.0,53.0,52.0,53.0,53.0,55.0,57.0,54.166666666666664
"Isleta Pueblo, NM",195.0,203.0,203.0,200.0,199.0,200.0,202.0,218.0,217.0,229.0,236.0,218.0,210.0
"San Felipe Pueblo, NM",36.0,41.0,38.0,35.0,31.0,32.0,29.0,27.0,35.0,31.0,27.0,30.0,32.666666666666664
"Santo Domingo Tribe, NM",17.0,18.0,18.0,18.0,15.0,15.0,14.0,14.0,16.0,22.0,23.0,20.0,17.5
"Zuni Pueblo, NM",58.0,56.0,56.0,51.0,51.0,48.0,53.0,52.0,48.0,46.0,51.0,54.0,52.0
"Cherokee Nation, OK",1597.0,1583.0,1576.0,1605.0,1591.0,1586.0,1596.0,1599.0,1585.0,1620.0,1660.0,1690.0,1607.3333333333333
"Chickasaw Nation, OK",807.0,750.0,742.0,731.0,722.0,690.0,697.0,675.0,701.0,718.0,695.0,694.0,718.5
"Choctaw Nation, OK",745.0,748.0,769.0,743.0,709.0,720.0,764.0,775.0,770.0,769.0,764.0,758.0,752.8333333333334
"Citizen Potawatomi Nation, OK",289.0,275.0,278.0,283.0,281.0,278.0,291.0,288.0,281.0,273.0,265.0,247.0,277.4166666666667
"Inter-Tribal Council, OK",166.0,177.0,171.0,172.0,162.0,170.0,174.0,174.0,182.0,184.0,178.0,176.0,173.83333333333334
"Muscogee Creek Nation, OK",591.0,587.0,559.0,557.0,531.0,523.0,529.0,531.0,512.0,500.0,493.0,484.0,533.0833333333334
"Osage Tribal Council, OK",681.0,659.0,650.0,657.0,626.0,645.0,661.0,665.0,677.0,713.0,730.0,719.0,673.5833333333334
"Otoe-Missouria Tribe, OK",95.0,101.0,105.0,111.0,106.0,100.0,105.0,100.0,96.0,90.0,85.0,91.0,98.75
"Wichita, Caddo & Delaware (WCD), OK",724.0,716.0,722.0,713.0,727.0,765.0,749.0,755.0,724.0,734.0,719.0,725.0,731.0833333333334
Colorado,15289.0,14994.0,14833.0,14932.0,14965.0,15006.0,15134.0,14850.0,14943.0,14957.0,14875.0,14889.0,14972.25
Iowa,12157.0,12052.0,12160.0,12069.0,11934.0,11966.0,11962.0,11698.0,11784.0,11825.0,11800.0,11662.0,11922.416666666666
Kansas,12083.0,11642.0,11783.0,11927.0,11608.0,11689.0,11552.0,11393.0,11433.0,11426.0,11424.0,11238.0,11599.833333333334
Missouri,29580.0,28801.0,29006.0,29061.0,28396.0,28653.0,28813.0,28658.0,28602.0,28752.0,28531.0,28530.0,28781.916666666668
Montana,3169.0,3129.0,3169.0,3186.0,3134.0,3125.0,3199.0,3185.0,3190.0,3241.0,3222.0,3160.0,3175.75
Nebraska,6750.0,6589.0,6604.0,6729.0,6477.0,6499.0,6524.0,6386.0,6518.0,6614.0,6555.0,6381.0,6552.166666666667
North Dakota,2132.0,2080.0,2072.0,2093.0,2046.0,2068.0,2077.0,2003.0,2034.0,2035.0,2010.0,1975.0,2052.0833333333335
South Dakota,3198.0,3189.0,3201.0,3181.0,3165.0,3149.0,3122.0,3112.0,3115.0,3148.0,3136.0,3152.0,3155.6666666666665
Utah,8553.0,8409.0,8349.0,8458.0,8470.0,8381.0,8355.0,8235.0,8286.0,8186.0,8119.0,8124.0,8327.083333333334
Wyoming,1750.0,1737.0,1705.0,1684.0,1664.0,1667.0,1645.0,1635.0,1685.0,1647.0,1656.0,1657.0,1677.6666666666667
"Ute Mountain Ute Tribe, CO",34.0,33.0,36.0,37.0,32.0,40.0,39.0,44.0,46.0,45.0,47.0,42.0,39.583333333333336
"Omaha Sioux, NE",56.0,57.0,52.0,58.0,55.0,61.0,65.0,64.0,64.0,59.0,60.0,65.0,59.666666666666664
"Santee Sioux, NE",28.0,26.0,21.0,21.0,24.0,25.0,26.0,23.0,22.0,20.0,18.0,18.0,22.666666666666668
"Winnebago Tribe, NE",65.0,58.0,58.0,54.0,49.0,56.0,55.0,56.0,56.0,50.0,45.0,45.0,53.916666666666664
"Standing Rock Sioux Tribe, ND",149.0,155.0,157.0,154.0,156.0,155.0,152.0,149.0,152.0,146.0,154.0,155.0,152.83333333333334
"Three Affiliated Tribes, ND",78.0,74.0,65.0,70.0,64.0,62.0,61.0,62.0,62.0,67.0,63.0,63.0,65.91666666666667
"Cheyenne River Sioux, SD",133.0,135.0,140.0,133.0,124.0,133.0,137.0,130.0,132.0,126.0,134.0,127.0,132.0
"Rosebud Sioux, SD",183.0,192.0,194.0,197.0,196.0,202.0,200.0,195.0,189.0,198.0,189.0,201.0,194.66666666666666
"Northern Arapahoe, WY",83.0,83.0,80.0,83.0,85.0,91.0,88.0,79.0,83.0,81.0,81.0,86.0,83.58333333333333
"Shoshone Tribe, WY",40.0,39.0,40.0,38.0,42.0,46.0,55.0,52.0,44.0,39.0,36.0,48.0,43.25
Mountain Plains,95510.0,93474.0,93725.0,94165.0,92686.0,93074.0,93261.0,92009.0,92440.0,92662.0,92155.0,91618.0,93064.91666666667
Alaska,2537.0,2482.0,2500.0,2584.0,2556.0,2596.0,2592.0,2572.0,2614.0,2592.0,2575.0,2501.0,2558.4166666666665
American Samoa,388.0,383.0,374.0,383.0,392.0,402.0,408.0,415.0,416.0,443.0,435.0,430.0,405.75
Arizona,27614.0,26884.0,26866.0,26704.0,26260.0,26863.0,27051.0,27090.0,27426.0,27486.0,27333.0,27105.0,27056.833333333332
California,160043.0,156243.0,156959.0,158224.0,155729.0,156924.0,157279.0,155720.0,155921.0,156019.0,154368.0,152790.0,156351.58333333334
Guam,1307.0,1237.0,1223.0,1237.0,1213.0,1218.0,1252.0,1239.0,1256.0,1235.0,1243.0,1214.0,1239.5
Hawaii,5189.0,5037.0,5018.0,5029.0,4873.0,4927.0,4859.0,4775.0,4728.0,4711.0,4638.0,4695.0,4873.25
Idaho,5511.0,5521.0,5533.0,5480.0,5424.0,5459.0,5551.0,5470.0,5463.0,5455.0,5421.0,5445.0,5477.75
Nevada,12129.0,11975.0,11879.0,11863.0,11719.0,11718.0,11642.0,11790.0,11742.0,11812.0,11860.0,11689.0,11818.166666666666
Oregon,13068.0,12705.0,12786.0,12752.0,12509.0,12607.0,12660.0,12524.0,12477.0,12536.0,12402.0,12268.0,12607.833333333334
Washington,21261.0,20835.0,21248.0,21315.0,20890.0,20929.0,21015.0,20772.0,20802.0,20833.0,20514.0,20456.0,20905.833333333332
Northern Marianas,386.0,370.0,370.0,363.0,355.0,356.0,357.0,338.0,334.0,320.0,286.0,300.0,344.5833333333333
"Inter-Tribal Council, AZ",1778.0,1699.0,1728.0,1853.0,1781.0,1789.0,1766.0,1701.0,1690.0,1699.0,1670.0,1658.0,1734.3333333333333
"Navajo Nation, AZ",1183.0,1111.0,1106.0,1157.0,1117.0,1148.0,1144.0,1119.0,1114.0,1165.0,1154.0,1150.0,1139.0
"Inter-Tribal Council, NV",243.0,243.0,253.0,253.0,238.0,239.0,239.0,241.0,255.0,250.0,250.0,251.0,246.25
