State Agency or Indian Tribal Organization,2014-10-01 00:00:00,2014-11-01 00:00:00,2014-12-01 00:00:00,2015-01-01 00:00:00,2015-02-01 00:00:00,2015-03-01 00:00:00,2015-04-01 00:00:00,2015-05-01 00:00:00,2015-06-01 00:00:00,2015-07-01 00:00:00,2015-08-01 00:00:00,2015-09-01 00:00:00,Average Participation
Kentucky,29179.0,28079.0,27429.0,27631.0,26786.0,27062.0,27276.0,27638.0,27762.0,27503.0,27697.0,27469.0,27625.916666666668
Mississippi,22511.0,21920.0,21695.0,21919.0,21270.0,21457.0,21429.0,21121.0,21444.0,21277.0,21317.0,21395.0,21562.916666666668
North Carolina,61337.0,59242.0,58323.0,58311.0,55961.0,58137.0,58322.0,58586.0,58909.0,63367.0,61200.0,61292.0,59415.583333333336
South Carolina,32332.0,31444.0,31059.0,31181.0,30312.0,30195.0,30251.0,30251.0,30304.0,30039.0,29751.0,29414.0,30544.416666666668
Tennessee,42396.0,41370.0,40701.0,40749.0,39202.0,39204.0,39553.0,39574.0,39943.0,39774.0,40027.0,39683.0,40181.333333333336
"Choctaw Indians, MS",155.0,140.0,127.0,132.0,105.0,112.0,115.0,120.0,134.0,142.0,144.0,132.0,129.83333333333334
"Eastern Cherokee, NC",135.0,125.0,119.0,115.0,115.0,129.0,138.0,133.0,129.0,139.0,140.0,146.0,130.25
Illinois,64626.0,62415.0,61536.0,60718.0,57791.0,58472.0,58774.0,58491.0,58105.0,57993.0,56870.0,56375.0,59347.166666666664
Indiana,39122.0,37504.0,37011.0,37302.0,36202.0,36387.0,36357.0,35831.0,35930.0,36166.0,35924.0,35787.0,36626.916666666664
Michigan,57202.0,55704.0,54220.0,54165.0,53418.0,53842.0,53774.0,53789.0,53814.0,53854.0,53535.0,53706.0,54251.916666666664
Minnesota,28442.0,27814.0,27536.0,27736.0,27072.0,27322.0,27236.0,26950.0,27080.0,27231.0,27080.0,27168.0,27388.916666666668
Ohio,59885.0,58791.0,57843.0,57713.0,56455.0,56850.0,57405.0,57035.0,57646.0,57893.0,58018.0,58746.0,57856.666666666664
Wisconsin,24740.0,23976.0,23777.0,23934.0,23595.0,23551.0,23465.0,23242.0,23366.0,23206.0,23004.0,22965.0,23568.416666666668
Arkansas,20376.0,20824.0,21307.0,22210.0,21882.0,22018.0,22478.0,22404.0,22725.0,22659.0,22256.0,22126.0,21938.75
Louisiana,34075.0,33641.0,33515.0,33338.0,32765.0,33186.0,33104.0,32488.0,32917.0,32945.0,33298.0,33851.0,33260.25
New Mexico,13456.0,12835.0,12820.0,12961.0,12695.0,12473.0,12561.0,12450.0,12730.0,12595.0,12477.0,12424.0,12706.416666666666
Oklahoma,22881.0,22124.0,21901.0,22007.0,21351.0,21141.0,21436.0,21405.0,21630.0,21588.0,21623.0,21441.0,21710.666666666668
Texas,,,,,,,,,,,,, 
Texas,245797.0,239579.0,235912.0,236486.0,232970.0,233670.0,235416.0,235106.0,237671.0,237962.0,237547.0,237699.0,237151.25
"Acoma, Canoncito & Laguna, NM",96.0,95.0,102.0,91.0,92.0,97.0,82.0,98.0,81.0,99.0,89.0,90.0,92.66666666666667
"Eight Northern Pueblos, NM",47.0,50.0,54.0,41.0,40.0,44.0,42.0,40.0,44.0,49.0,51.0,54.0,46.333333333333336
"Five Sandoval Pueblos, NM",48.0,56.0,52.0,44.0,44.0,54.0,47.0,45.0,44.0,41.0,46.0,55.0,48
"Isleta Pueblo, NM",233.0,230.0,215.0,232.0,232.0,227.0,227.0,243.0,271.0,274.0,267.0,269.0,243.33333333333334
"San Felipe Pueblo, NM",53.0,52.0,54.0,50.0,44.0,54.0,44.0,57.0,58.0,59.0,55.0,69.0,54.083333333333336
"Santo Domingo Tribe, NM",35.0,33.0,33.0,33.0,35.0,34.0,32.0,30.0,37.0,42.0,37.0,42.0,35.25
"Zuni Pueblo, NM",178.0,154.0,155.0,144.0,147.0,142.0,145.0,147.0,146.0,135.0,136.0,127.0,146.33333333333334
"Cherokee Nation, OK",1629.0,1557.0,1541.0,1579.0,1533.0,1503.0,1557.0,1574.0,1604.0,1615.0,1648.0,1667.0,1583.9166666666667
"Chickasaw Nation, OK",820.0,745.0,752.0,759.0,778.0,808.0,842.0,842.0,862.0,883.0,884.0,876.0,820.9166666666666
"Choctaw Nation, OK",829.0,807.0,790.0,804.0,772.0,769.0,799.0,796.0,818.0,822.0,835.0,858.0,808.25
"Citizen Potawatomi Nation, OK",316.0,304.0,291.0,297.0,293.0,275.0,278.0,278.0,274.0,287.0,302.0,300.0,291.25
"Inter-Tribal Council, OK",187.0,174.0,175.0,186.0,184.0,192.0,197.0,186.0,183.0,185.0,196.0,185.0,185.83333333333334
"Muscogee Creek Nation, OK",623.0,595.0,565.0,593.0,575.0,574.0,562.0,576.0,564.0,592.0,590.0,593.0,583.5
"Osage Tribal Council, OK",528.0,540.0,526.0,563.0,544.0,545.0,559.0,549.0,560.0,595.0,621.0,632.0,563.5
"Otoe-Missouria Tribe, OK",113.0,109.0,103.0,107.0,108.0,115.0,119.0,111.0,100.0,110.0,112.0,118.0,110.41666666666667
"Wichita, Caddo & Delaware (WCD), OK",896.0,847.0,850.0,872.0,824.0,813.0,826.0,808.0,822.0,860.0,824.0,851.0,841.0833333333334
Colorado,23275.0,22745.0,22291.0,22343.0,22275.0,22411.0,22571.0,22250.0,22409.0,22502.0,22553.0,22602.0,22518.916666666668
Iowa,15903.0,15398.0,15367.0,15383.0,14914.0,14884.0,14916.0,14778.0,14941.0,14873.0,14928.0,14966.0,15104.25
Kansas,15357.0,14736.0,14653.0,14835.0,14545.0,14491.0,14410.0,14306.0,14330.0,14281.0,14388.0,14411.0,14561.916666666666
Missouri,35733.0,34999.0,34628.0,35266.0,34354.0,33870.0,34099.0,33518.0,33705.0,33791.0,33692.0,33692.0,34278.916666666664
Montana,4496.0,4411.0,4417.0,4420.0,4425.0,4481.0,4476.0,4438.0,4377.0,4448.0,4454.0,4387.0,4435.833333333333
Nebraska,9188.0,8759.0,8586.0,8749.0,8247.0,8245.0,8314.0,7997.0,8296.0,8404.0,8462.0,8239.0,8457.166666666666
North Dakota,2799.0,2635.0,2645.0,2731.0,2582.0,2657.0,2683.0,2599.0,2662.0,2734.0,2737.0,2695.0,2679.9166666666665
South Dakota,3908.0,3839.0,3828.0,3861.0,3839.0,3956.0,3979.0,3930.0,3899.0,3908.0,3902.0,3871.0,3893.3333333333335
Utah,15456.0,15021.0,14709.0,14870.0,14847.0,14845.0,14759.0,14513.0,14458.0,14285.0,14249.0,14434.0,14703.833333333334
Wyoming,2692.0,2638.0,2617.0,2643.0,2613.0,2613.0,2560.0,2544.0,2587.0,2582.0,2596.0,2651.0,2611.3333333333335
"Ute Mountain Ute Tribe, CO",41.0,49.0,48.0,53.0,49.0,51.0,55.0,47.0,47.0,51.0,52.0,53.0,49.666666666666664
"Omaha Sioux, NE",34.0,29.0,30.0,34.0,26.0,31.0,34.0,32.0,38.0,28.0,24.0,29.0,30.75
"Santee Sioux, NE",16.0,17.0,18.0,18.0,14.0,17.0,18.0,15.0,18.0,23.0,24.0,19.0,18.083333333333332
"Winnebago Tribe, NE",48.0,42.0,50.0,58.0,52.0,57.0,63.0,65.0,61.0,59.0,64.0,61.0,56.666666666666664
"Standing Rock Sioux Tribe, ND",138.0,135.0,137.0,134.0,121.0,124.0,121.0,109.0,105.0,108.0,104.0,98.0,119.5
"Three Affiliated Tribes, ND",55.0,55.0,49.0,53.0,42.0,56.0,49.0,55.0,54.0,55.0,51.0,56.0,52.5
"Cheyenne River Sioux, SD",171.0,157.0,155.0,162.0,160.0,165.0,159.0,157.0,158.0,161.0,166.0,157.0,160.66666666666666
"Rosebud Sioux, SD",265.0,262.0,251.0,253.0,254.0,246.0,237.0,230.0,230.0,240.0,241.0,242.0,245.91666666666666
"Northern Arapahoe, WY",94.0,88.0,82.0,80.0,82.0,84.0,90.0,91.0,93.0,96.0,95.0,94.0,89.08333333333333
"Shoshone Tribe, WY",37.0,36.0,33.0,32.0,37.0,46.0,59.0,62.0,55.0,52.0,31.0,37.0,43.083333333333336
Mountain Plains,129706.0,126051.0,124594.0,125978.0,123478.0,123330.0,123652.0,121736.0,122523.0,122681.0,122813.0,122794.0,124111.33333333333
Alaska,4663.0,4490.0,4474.0,4621.0,4685.0,4760.0,4837.0,4746.0,4742.0,4747.0,4754.0,4708.0,4685.583333333333
American Samoa,1177.0,1162.0,1156.0,1172.0,1166.0,1156.0,1123.0,1114.0,1098.0,1115.0,1121.0,1117.0,1139.75
Arizona,37909.0,36168.0,35575.0,35608.0,34745.0,34886.0,35187.0,35157.0,35753.0,36250.0,36276.0,36141.0,35804.583333333336
California,300175.0,286458.0,284849.0,292281.0,282664.0,285696.0,285966.0,278868.0,281504.0,284016.0,280910.0,278246.0,285136.0833333333
Guam,1645.0,1569.0,1581.0,1585.0,1604.0,1640.0,1649.0,1580.0,1608.0,1630.0,1622.0,1618.0,1610.9166666666667
Hawaii,8137.0,7686.0,7493.0,7596.0,7353.0,7368.0,7415.0,7324.0,7369.0,7504.0,7442.0,7428.0,7509.583333333333
Idaho,10585.0,10353.0,10304.0,10326.0,10195.0,10155.0,10124.0,9984.0,9913.0,9882.0,9720.0,9803.0,10112
Nevada,17371.0,16759.0,16686.0,16754.0,16452.0,16535.0,16377.0,16393.0,16470.0,16728.0,16718.0,16609.0,16654.333333333332
Oregon,24384.0,23572.0,23353.0,23432.0,23350.0,23443.0,23525.0,23235.0,23365.0,23240.0,23079.0,22844.0,23401.833333333332
Washington,41130.0,40618.0,41032.0,41696.0,40373.0,40801.0,40761.0,39878.0,40184.0,40460.0,39890.0,40078.0,40575.083333333336
Northern Marianas,678.0,641.0,643.0,622.0,624.0,644.0,657.0,651.0,663.0,657.0,630.0,662.0,647.6666666666666
"Inter-Tribal Council, AZ",1959.0,1810.0,1839.0,1990.0,1903.0,1873.0,1914.0,1875.0,1927.0,1948.0,1933.0,1925.0,1908
"Navajo Nation, AZ",2337.0,2141.0,2050.0,2128.0,2020.0,2082.0,2036.0,1979.0,2105.0,2138.0,2074.0,2039.0,2094.0833333333335
"Inter-Tribal Council, NV",307.0,296.0,308.0,320.0,315.0,316.0,309.0,294.0,288.0,298.0,303.0,304.0,304.8333333333333
