State Agency or Indian Tribal Organization,2012-10-01 00:00:00,2012-11-01 00:00:00,2012-12-01 00:00:00,2013-01-01 00:00:00,2013-02-01 00:00:00,2013-03-01 00:00:00,2013-04-01 00:00:00,2013-05-01 00:00:00,2013-06-01 00:00:00,2013-07-01 00:00:00,2013-08-01 00:00:00,2013-09-01 00:00:00,Average Participation
North Carolina,26937.0,25853.0,24515.0,25226.0,25019.0,25239.0,25848.0,26635.0,26705.0,27126.0,27305.0,26886.0,26107.833333333332
South Carolina,15150.0,14554.0,13766.0,14183.0,14027.0,14140.0,14359.0,14786.0,14849.0,14885.0,14681.0,14263.0,14470.25
Tennessee,20894.0,20134.0,19451.0,19762.0,19396.0,19430.0,19467.0,19832.0,20050.0,20208.0,20464.0,20153.0,19936.75
"Choctaw Indians, MS",89.0,91.0,95.0,109.0,97.0,108.0,106.0,103.0,96.0,92.0,98.0,109.0,99.41666666666667
"Eastern Cherokee, NC",61.0,63.0,56.0,65.0,62.0,61.0,58.0,60.0,57.0,62.0,65.0,60.0,60.833333333333336
Illinois,31964.0,30728.0,29577.0,30669.0,30132.0,30664.0,31097.0,31611.0,31367.0,31142.0,31114.0,30527.0,30882.666666666668
Indiana,16446.0,15960.0,14954.0,15549.0,15208.0,15271.0,15666.0,16221.0,15988.0,16302.0,16222.0,15764.0,15795.916666666666
Michigan,29551.0,28590.0,27963.0,29044.0,28167.0,28386.0,29211.0,29372.0,29246.0,29710.0,29457.0,29221.0,28993.166666666668
Minnesota,11647.0,11336.0,10963.0,11399.0,11304.0,11434.0,11525.0,11702.0,11500.0,11468.0,11524.0,11353.0,11429.583333333334
Ohio,28502.0,27411.0,25833.0,26549.0,26310.0,26273.0,26874.0,27331.0,27411.0,27589.0,27457.0,26712.0,27021
Wisconsin,10943.0,10654.0,10083.0,10546.0,10418.0,10418.0,10638.0,10781.0,10622.0,10779.0,10604.0,10511.0,10583.083333333334
Arkansas,10883.0,10429.0,10129.0,10371.0,10197.0,10416.0,10729.0,11134.0,11135.0,11155.0,10787.0,10134.0,10624.916666666666
Louisiana,16401.0,15572.0,14920.0,15002.0,14937.0,15268.0,15873.0,16457.0,17017.0,17068.0,17410.0,17225.0,16095.833333333334
New Mexico,5945.0,5761.0,5534.0,5752.0,5698.0,5679.0,5878.0,5950.0,5854.0,5967.0,5985.0,5626.0,5802.416666666667
Oklahoma,11965.0,11359.0,10956.0,11226.0,10743.0,11042.0,11072.0,11129.0,11112.0,11349.0,11513.0,11260.0,11227.166666666666
Texas,,,,,,,,,,,,, 
Texas,99853.0,94871.0,89467.0,92353.0,90804.0,91215.0,93854.0,96553.0,97845.0,99929.0,100109.0,98256.0,95425.75
"Acoma, Canoncito & Laguna, NM",48.0,48.0,39.0,43.0,43.0,40.0,44.0,45.0,43.0,53.0,63.0,56.0,47.083333333333336
"Eight Northern Pueblos, NM",18.0,21.0,27.0,23.0,24.0,25.0,26.0,23.0,26.0,31.0,27.0,22.0,24.416666666666668
"Five Sandoval Pueblos, NM",25.0,27.0,25.0,25.0,29.0,26.0,25.0,23.0,23.0,26.0,27.0,23.0,25.333333333333332
"Isleta Pueblo, NM",67.0,70.0,67.0,62.0,60.0,56.0,66.0,71.0,65.0,65.0,64.0,57.0,64.16666666666667
"San Felipe Pueblo, NM",32.0,27.0,19.0,23.0,22.0,18.0,17.0,15.0,20.0,22.0,17.0,20.0,21
"Santo Domingo Tribe, NM",14.0,9.0,10.0,18.0,21.0,17.0,20.0,20.0,17.0,16.0,15.0,17.0,16.166666666666668
"Zuni Pueblo, NM",69.0,54.0,54.0,43.0,52.0,46.0,51.0,46.0,59.0,55.0,63.0,55.0,53.916666666666664
"Cherokee Nation, OK",864.0,815.0,765.0,825.0,793.0,776.0,819.0,836.0,818.0,814.0,804.0,831.0,813.3333333333334
"Chickasaw Nation, OK",377.0,362.0,341.0,377.0,371.0,351.0,386.0,402.0,416.0,452.0,446.0,423.0,392
"Choctaw Nation, OK",377.0,341.0,323.0,329.0,315.0,312.0,312.0,328.0,351.0,348.0,383.0,376.0,341.25
"Citizen Potawatomi Nation, OK",124.0,111.0,99.0,122.0,117.0,128.0,139.0,134.0,137.0,148.0,126.0,113.0,124.83333333333333
"Inter-Tribal Council, OK",72.0,72.0,67.0,69.0,66.0,70.0,79.0,80.0,82.0,81.0,95.0,79.0,76
"Muscogee Creek Nation, OK",282.0,249.0,251.0,263.0,271.0,262.0,258.0,261.0,265.0,279.0,291.0,289.0,268.4166666666667
"Osage Tribal Council, OK",213.0,214.0,214.0,217.0,207.0,218.0,186.0,156.0,173.0,193.0,212.0,201.0,200.33333333333334
"Otoe-Missouria Tribe, OK",40.0,36.0,41.0,44.0,37.0,41.0,42.0,39.0,36.0,40.0,46.0,43.0,40.416666666666664
"Wichita, Caddo & Delaware (WCD), OK",417.0,402.0,387.0,418.0,406.0,399.0,381.0,383.0,371.0,379.0,361.0,341.0,387.0833333333333
Colorado,9359.0,9010.0,8742.0,8792.0,8782.0,8921.0,9050.0,9228.0,9173.0,9012.0,8994.0,8845.0,8992.333333333334
Iowa,6187.0,6094.0,5934.0,6160.0,6049.0,6189.0,6224.0,6251.0,6226.0,6269.0,6263.0,6149.0,6166.25
Kansas,7704.0,7266.0,7118.0,7534.0,6675.0,7021.0,7006.0,7423.0,7251.0,7391.0,7349.0,7166.0,7242
Missouri,14807.0,14517.0,14016.0,14776.0,14114.0,14436.0,14822.0,15402.0,15329.0,15580.0,15676.0,15482.0,14913.083333333334
Montana,1805.0,1797.0,1740.0,1802.0,1802.0,1811.0,1805.0,1900.0,1841.0,1881.0,1849.0,1797.0,1819.1666666666667
Nebraska,3556.0,3501.0,3227.0,3476.0,3343.0,3444.0,3552.0,3666.0,3615.0,3697.0,3678.0,3539.0,3524.5
North Dakota,1149.0,1086.0,966.0,1115.0,1070.0,1036.0,1144.0,1079.0,1081.0,1105.0,1087.0,1075.0,1082.75
South Dakota,1925.0,1885.0,1784.0,1855.0,1710.0,1689.0,1683.0,1772.0,1741.0,1788.0,1686.0,1614.0,1761
Utah,6376.0,6266.0,6095.0,6198.0,6295.0,6401.0,6305.0,6261.0,6120.0,6002.0,6059.0,5958.0,6194.666666666667
Wyoming,1123.0,1058.0,1089.0,1114.0,1110.0,1108.0,1116.0,1085.0,1080.0,1091.0,1099.0,1074.0,1095.5833333333333
"Ute Mountain Ute Tribe, CO",17.0,20.0,19.0,16.0,16.0,18.0,20.0,22.0,27.0,27.0,27.0,27.0,21.333333333333332
"Omaha Sioux, NE",22.0,21.0,22.0,20.0,23.0,20.0,24.0,22.0,24.0,26.0,24.0,29.0,23.083333333333332
"Santee Sioux, NE",17.0,19.0,23.0,21.0,21.0,21.0,19.0,17.0,25.0,20.0,17.0,17.0,19.75
"Winnebago Tribe, NE",25.0,23.0,27.0,28.0,27.0,28.0,31.0,33.0,30.0,28.0,35.0,35.0,29.166666666666668
"Standing Rock Sioux Tribe, ND",91.0,90.0,93.0,87.0,83.0,74.0,82.0,87.0,83.0,88.0,84.0,84.0,85.5
"Three Affiliated Tribes, ND",29.0,30.0,31.0,27.0,26.0,25.0,24.0,20.0,22.0,23.0,31.0,26.0,26.166666666666668
"Cheyenne River Sioux, SD",78.0,67.0,58.0,66.0,64.0,70.0,79.0,80.0,80.0,82.0,69.0,76.0,72.41666666666667
"Rosebud Sioux, SD",113.0,103.0,108.0,116.0,106.0,97.0,107.0,103.0,98.0,105.0,105.0,128.0,107.41666666666667
"Northern Arapahoe, WY",41.0,34.0,36.0,40.0,42.0,51.0,52.0,53.0,46.0,54.0,49.0,48.0,45.5
"Shoshone Tribe, WY",20.0,19.0,21.0,19.0,21.0,20.0,20.0,18.0,18.0,16.0,17.0,15.0,18.666666666666668
Mountain Plains,54444.0,52906.0,51149.0,53262.0,51379.0,52480.0,53165.0,54522.0,53910.0,54285.0,54198.0,53184.0,53240.333333333336
Alaska,2507.0,2371.0,2313.0,2354.0,2347.0,2334.0,2342.0,2371.0,2379.0,2309.0,2054.0,2315.0,2333
American Samoa,421.0,421.0,398.0,387.0,392.0,408.0,434.0,408.0,419.0,410.0,409.0,422.0,410.75
Arizona,15444.0,14398.0,13435.0,13899.0,13758.0,14066.0,14581.0,14916.0,15206.0,15459.0,15445.0,14608.0,14601.25
California,128818.0,123735.0,118318.0,125122.0,123175.0,125049.0,128129.0,130026.0,128327.0,131906.0,130087.0,125090.0,126481.83333333333
Guam,644.0,569.0,527.0,537.0,540.0,600.0,632.0,587.0,578.0,603.0,657.0,602.0,589.6666666666666
Hawaii,3614.0,3450.0,3199.0,3282.0,3218.0,3188.0,3349.0,3502.0,3352.0,3476.0,3515.0,3406.0,3379.25
Idaho,4236.0,4160.0,4068.0,4179.0,4182.0,4220.0,4171.0,4139.0,4096.0,4090.0,4053.0,4001.0,4132.916666666667
Nevada,6761.0,6500.0,6330.0,6512.0,6491.0,6578.0,6769.0,6887.0,6776.0,6828.0,6805.0,6681.0,6659.833333333333
Oregon,11038.0,10865.0,10590.0,10956.0,10976.0,11023.0,11096.0,11177.0,10976.0,10904.0,10800.0,10701.0,10925.166666666666
Washington,22637.0,21990.0,21926.0,22416.0,21572.0,21698.0,22138.0,22475.0,21843.0,22298.0,22032.0,21526.0,22045.916666666668
Northern Marianas,365.0,342.0,339.0,343.0,330.0,352.0,368.0,376.0,378.0,380.0,384.0,360.0,359.75
"Inter-Tribal Council, AZ",1033.0,990.0,862.0,967.0,836.0,852.0,914.0,950.0,964.0,1022.0,1005.0,934.0,944.0833333333334
"Navajo Nation, AZ",1092.0,1079.0,958.0,1030.0,964.0,1011.0,1013.0,1024.0,1011.0,1042.0,1046.0,957.0,1018.9166666666666
"Inter-Tribal Council, NV",112.0,104.0,100.0,101.0,103.0,105.0,101.0,101.0,94.0,102.0,89.0,90.0,100.16666666666667
